criticality,victim_id
1,VIC20120000724489
1,VIC20090001897287
0,VIC20090001037500
1,VIC20100000608565
1,VIC20100001848546
1,VIC20110000283758
0,VIC20100000613932
1,VIC20140000146740
1,VIC20090001170944
1,VIC20110001953989
1,VIC20110001996963
1,VIC20110002319122
1,VIC20130001231273
0,VIC20140001249819
0,VIC20100001033183
0,VIC20090001302637
1,VIC20120001937901
0,VIC20140001297269
1,VIC20090001178465
0,VIC20120000657644
0,VIC20140000228015
0,VIC20110000247396
0,VIC20120001467582
0,VIC20120002177988
1,VIC20120001260429
0,VIC20130001480178
0,VIC20130000510865
0,VIC20110000346782
0,VIC20110001167267
0,VIC20100000014393
0,VIC20140000181321
0,VIC20110001264787
0,VIC20100002541717
0,VIC20090001653618
1,VIC20090000468777
1,VIC20110001277636
1,VIC20090002108264
0,VIC20140000199865
0,VIC20130000859919
0,VIC20120000053341
1,VIC20100000146629
1,VIC20100001995600
1,VIC20090000553106
1,VIC20090000910128
1,VIC20140000124785
1,VIC20090000291899
1,VIC20110000044659
0,VIC20090002053719
1,VIC20140000007339
1,VIC20140000942746
0,VIC20130000029846
1,VIC20100002318063
1,VIC20130001303115
0,VIC20100000359390
0,VIC20110002272355
1,VIC20140000255978
0,VIC20110001875318
0,VIC20130000313789
0,VIC20100000530128
1,VIC20140001315587
0,VIC20100002223400
0,VIC20130000413076
1,VIC20120001382495
0,VIC20120001832647
1,VIC20090001292174
0,VIC20100002037659
0,VIC20120001882570
1,VIC20100002417466
0,VIC20130000053275
0,VIC20110001739609
1,VIC20090000995009
0,VIC20100000683805
0,VIC20120001709471
1,VIC20110001130155
1,VIC20140000412769
0,VIC20100002394956
0,VIC20110002341696
1,VIC20120002006189
1,VIC20140000391453
0,VIC20100002397821
0,VIC20100000431994
0,VIC20120000402607
0,VIC20090000539305
0,VIC20120001588197
1,VIC20120001547261
0,VIC20110001142946
1,VIC20130000765539
1,VIC20110001675344
1,VIC20120001992381
1,VIC20100000088184
0,VIC20090000863416
1,VIC20140000311584
1,VIC20090002415437
0,VIC20130000542461
1,VIC20120000148394
0,VIC20100001782874
0,VIC20140000057579
0,VIC20120000737433
1,VIC20100000122372
0,VIC20100000199616
1,VIC20110000664874
0,VIC20140000086537
1,VIC20120000177413
0,VIC20090002180267
0,VIC20090000387410
0,VIC20140000060084
1,VIC20090001898594
1,VIC20120000428219
1,VIC20090000417795
0,VIC20130000250932
0,VIC20140000376990
0,VIC20120000443747
1,VIC20140001219295
1,VIC20110000275518
0,VIC20090002415928
0,VIC20110001091785
1,VIC20120000478163
0,VIC20120000709574
0,VIC20090000339988
1,VIC20090000082566
0,VIC20090000104355
1,VIC20110000111952
1,VIC20120002139588
0,VIC20140001144876
1,VIC20120001075620
1,VIC20090002068747
0,VIC20110001282539
0,VIC20100000807409
0,VIC20100001062395
0,VIC20130000853478
0,VIC20100001132079
0,VIC20100000213086
0,VIC20130000156098
1,VIC20090000262273
1,VIC20120001845994
0,VIC20100001197595
0,VIC20110001704964
1,VIC20110000974441
1,VIC20090001106176
1,VIC20130001115455
0,VIC20130000127998
1,VIC20120001551743
0,VIC20100001227902
0,VIC20090002171951
0,VIC20130000610916
1,VIC20110001975885
0,VIC20140000443028
0,VIC20120000577264
1,VIC20120000695052
0,VIC20110001968197
0,VIC20100000302809
0,VIC20110002229082
1,VIC20100001419993
0,VIC20130001376105
0,VIC20100001328023
1,VIC20110000851630
0,VIC20140000304336
0,VIC20130000566532
0,VIC20110001974014
1,VIC20110002273538
0,VIC20130000116204
0,VIC20130001444717
1,VIC20120001571723
0,VIC20130000929032
0,VIC20100001045091
0,VIC20130001357825
1,VIC20110001339250
0,VIC20090000722649
1,VIC20090000849226
0,VIC20130001514545
1,VIC20090000565509
1,VIC20100001860030
0,VIC20100000177425
1,VIC20130000033476
0,VIC20090000267494
0,VIC20130000200589
0,VIC20100001080152
0,VIC20090001356691
0,VIC20110001190117
1,VIC20140000955829
0,VIC20110002098470
0,VIC20100002250966
0,VIC20140000152545
0,VIC20090000600512
1,VIC20120002007370
0,VIC20120001863991
1,VIC20090002203578
1,VIC20120000128716
1,VIC20120000163326
1,VIC20140000948917
1,VIC20120002143362
1,VIC20140000148250
1,VIC20110000453909
1,VIC20130001390435
0,VIC20100000880775
1,VIC20120000143960
0,VIC20090000720327
0,VIC20090001128465
1,VIC20100000415178
0,VIC20120000785954
1,VIC20130000865630
0,VIC20110001933849
0,VIC20110001365721
0,VIC20140000888894
1,VIC20110002197463
0,VIC20140000614385
0,VIC20140001191717
0,VIC20100002284314
1,VIC20140001004697
0,VIC20120001313038
0,VIC20110000239825
1,VIC20100001583717
0,VIC20130000743856
0,VIC20110001097110
0,VIC20120000077143
1,VIC20140000010700
0,VIC20090000253698
0,VIC20100002482122
0,VIC20130000359476
1,VIC20120002014569
1,VIC20090000978884
1,VIC20130000915924
0,VIC20110002258275
0,VIC20140001219314
1,VIC20140000759189
1,VIC20100002040068
0,VIC20100002487155
0,VIC20130000138196
1,VIC20100000071110
0,VIC20130000821615
1,VIC20130001105363
0,VIC20120001335369
0,VIC20130000201966
1,VIC20130001303557
0,VIC20120002150852
0,VIC20130001530650
0,VIC20090000268981
0,VIC20120001961062
0,VIC20120002172757
1,VIC20140001092410
0,VIC20090000851204
1,VIC20130000191763
0,VIC20110001060885
0,VIC20140000779146
1,VIC20090000082409
1,VIC20120001369942
1,VIC20120000138597
1,VIC20110002318557
1,VIC20100000627097
0,VIC20130000207791
0,VIC20130000171173
1,VIC20090001985007
0,VIC20120001973504
0,VIC20140000174170
0,VIC20130000804905
0,VIC20140001097530
1,VIC20100002494270
0,VIC20090001600518
0,VIC20110000365546
1,VIC20090001418593
0,VIC20130000816884
0,VIC20140000504879
1,VIC20090000271594
0,VIC20130001304866
0,VIC20140000500598
0,VIC20100001640327
1,VIC20110000822030
0,VIC20130000326288
0,VIC20120002094236
0,VIC20110001399797
0,VIC20100000402656
0,VIC20110000082976
0,VIC20100002425065
0,VIC20110001781701
0,VIC20100000073880
1,VIC20120001881773
1,VIC20130001388979
0,VIC20100001891629
1,VIC20140001322074
0,VIC20100000933250
0,VIC20110000323286
0,VIC20140000086180
0,VIC20130001545818
1,VIC20140000174679
0,VIC20140000056813
1,VIC20090001925063
0,VIC20100001673659
1,VIC20130000309002
0,VIC20140000214686
0,VIC20130001564655
0,VIC20120001699816
1,VIC20090001145190
0,VIC20120000934682
0,VIC20120001875421
0,VIC20140000564408
0,VIC20090001505921
0,VIC20110000940947
0,VIC20130000403891
1,VIC20090001979916
0,VIC20090001972006
0,VIC20110000302025
1,VIC20110001187555
0,VIC20120000595882
0,VIC20120002100209
0,VIC20120002065196
1,VIC20130000179332
1,VIC20130001268075
1,VIC20110000771244
1,VIC20120002119975
1,VIC20130000922197
1,VIC20130000938304
0,VIC20130000948439
1,VIC20110002103810
1,VIC20100000621588
1,VIC20130000477576
0,VIC20130001046405
1,VIC20110000184778
0,VIC20100002099066
0,VIC20090000515293
1,VIC20120000362932
1,VIC20110000615093
1,VIC20120000053817
0,VIC20100000175317
0,VIC20100002031922
1,VIC20100002349193
1,VIC20090002277132
1,VIC20110002123103
0,VIC20140001281263
1,VIC20130000082144
1,VIC20090000945596
1,VIC20100001493232
1,VIC20130001206056
1,VIC20090001856631
1,VIC20090001650140
1,VIC20110000839777
0,VIC20130001077390
0,VIC20100001468517
0,VIC20110000287900
1,VIC20110002344021
1,VIC20140000655662
1,VIC20110002383381
1,VIC20100002419046
1,VIC20140000277673
0,VIC20090001762238
0,VIC20110001979112
0,VIC20110000264324
0,VIC20140000996834
1,VIC20130000114344
1,VIC20140000868218
1,VIC20090001135338
0,VIC20090002138866
0,VIC20090001654088
0,VIC20130000778559
0,VIC20110000183468
1,VIC20100001987180
0,VIC20120000611158
0,VIC20100002171533
0,VIC20090000409497
0,VIC20120001945573
0,VIC20130000057165
1,VIC20130001169713
1,VIC20140000987843
0,VIC20140000538501
1,VIC20140000519281
0,VIC20100001374253
0,VIC20130001463855
0,VIC20110001516441
0,VIC20120000113061
0,VIC20090000889101
0,VIC20090002192508
0,VIC20130001396875
0,VIC20140001322338
0,VIC20120002107064
1,VIC20110001203758
0,VIC20130000516250
0,VIC20130000796910
0,VIC20090002211581
1,VIC20110000855847
0,VIC20090000421916
0,VIC20140000473580
0,VIC20140000793795
1,VIC20140000477883
1,VIC20100000275858
1,VIC20090000924308
0,VIC20130000460008
0,VIC20090001469005
1,VIC20100000154411
1,VIC20090000717891
0,VIC20130000719148
1,VIC20140001313675
0,VIC20110000630148
0,VIC20110000893635
1,VIC20140001119700
1,VIC20130000955361
1,VIC20120001797698
1,VIC20090001758723
0,VIC20140001298705
1,VIC20120002152569
1,VIC20110001970741
0,VIC20110001175719
0,VIC20140000242366
1,VIC20130001137150
0,VIC20130001117490
1,VIC20090000230405
0,VIC20090001424617
0,VIC20100002168205
0,VIC20110000178242
0,VIC20140000099936
1,VIC20100000869551
1,VIC20090001631050
1,VIC20100001462121
0,VIC20140000253353
0,VIC20090000706878
0,VIC20140000447713
0,VIC20140001136441
1,VIC20110001813825
1,VIC20110000264768
1,VIC20120000562090
0,VIC20140001346536
1,VIC20140000731874
0,VIC20090000668966
0,VIC20090002179256
0,VIC20130001039087
0,VIC20090000889114
0,VIC20120001910528
1,VIC20090001975579
0,VIC20090000264351
1,VIC20130000965652
1,VIC20130000541012
0,VIC20140000497702
0,VIC20120002084647
1,VIC20100001857021
0,VIC20120000974226
0,VIC20130000749765
0,VIC20140000480731
0,VIC20120001178880
1,VIC20130001450696
0,VIC20100000029417
0,VIC20120000327281
1,VIC20130000887727
1,VIC20120000349442
1,VIC20130001418733
0,VIC20100002172109
0,VIC20120000232696
0,VIC20120002081943
0,VIC20100000269393
0,VIC20140000238407
0,VIC20090001213966
1,VIC20090001553284
0,VIC20110000163433
0,VIC20130001065484
0,VIC20120001452631
1,VIC20090000874708
1,VIC20130001425469
0,VIC20120001786563
0,VIC20120000570509
1,VIC20100000535523
1,VIC20120001019985
0,VIC20130001425431
1,VIC20130000066714
0,VIC20130000088221
0,VIC20090000406003
0,VIC20120001118227
0,VIC20100000114865
0,VIC20120000057790
0,VIC20090002209669
0,VIC20130000365524
0,VIC20120000276949
1,VIC20130001111257
1,VIC20090001031160
0,VIC20090000606220
0,VIC20090002377685
0,VIC20110001188925
1,VIC20120001221711
0,VIC20140001165445
1,VIC20100002005035
1,VIC20140000201809
0,VIC20120000221528
0,VIC20130001135727
0,VIC20100001012244
0,VIC20100002421323
0,VIC20120002094756
0,VIC20090002280139
1,VIC20130000221587
0,VIC20130000498770
0,VIC20140000831297
0,VIC20090001454051
1,VIC20090000685359
1,VIC20140000519439
1,VIC20130001319389
0,VIC20120000010489
0,VIC20100000970011
0,VIC20130000323383
1,VIC20140001081791
0,VIC20120002162403
0,VIC20120002164144
1,VIC20110001347619
1,VIC20110002058644
0,VIC20140000951259
1,VIC20130000281254
1,VIC20130001442189
0,VIC20090001424969
0,VIC20100001563303
0,VIC20110001709115
1,VIC20090000341578
1,VIC20100001935430
1,VIC20130000258616
1,VIC20140000006150
0,VIC20090000029726
1,VIC20110000343152
1,VIC20120001567027
1,VIC20140000477195
0,VIC20140000068315
0,VIC20100001096596
1,VIC20120000656086
0,VIC20130000269744
0,VIC20110002143212
0,VIC20100002396550
0,VIC20140000822527
0,VIC20120000933944
1,VIC20130000573007
1,VIC20140000467005
1,VIC20100000827727
0,VIC20130001373454
1,VIC20140000197847
0,VIC20130001339200
1,VIC20110002244108
0,VIC20130000136161
0,VIC20140000998276
0,VIC20120001303815
0,VIC20140001309152
0,VIC20140000035387
0,VIC20110000669655
0,VIC20090002151873
1,VIC20120000181950
0,VIC20090000337441
0,VIC20140000906379
0,VIC20100002458200
1,VIC20140000842905
1,VIC20120001891106
1,VIC20140000003465
1,VIC20120000243844
1,VIC20130000118497
1,VIC20090000263880
1,VIC20090001322805
0,VIC20090000292281
0,VIC20090000556153
0,VIC20100000836549
0,VIC20130000265608
0,VIC20140000478565
0,VIC20120001041446
1,VIC20140001109617
0,VIC20100000612891
0,VIC20130001033985
1,VIC20120000591477
0,VIC20140000990547
0,VIC20130000517502
1,VIC20090000187362
0,VIC20090000951188
1,VIC20140000976390
1,VIC20120001976255
0,VIC20130000654665
1,VIC20140000115296
0,VIC20140001218218
1,VIC20090002211064
1,VIC20090001056169
0,VIC20140001168661
0,VIC20120000267317
1,VIC20140000272771
0,VIC20130001352258
0,VIC20130000241392
0,VIC20090001007601
0,VIC20110000074459
0,VIC20140000529494
0,VIC20120000081681
1,VIC20130000533676
1,VIC20090002240838
0,VIC20110000145834
1,VIC20140000274343
1,VIC20110000682289
1,VIC20120001805641
0,VIC20120001144038
1,VIC20110001687512
0,VIC20100000393752
0,VIC20120000820104
1,VIC20120000661216
0,VIC20110000915858
0,VIC20120001869481
0,VIC20120001555403
0,VIC20090000349115
1,VIC20140001151495
0,VIC20110002155225
0,VIC20100001631816
0,VIC20130000637982
0,VIC20100001045866
0,VIC20130000420637
0,VIC20100001808595
0,VIC20100000798883
0,VIC20110000297751
0,VIC20110001456641
1,VIC20120001959917
0,VIC20140000422924
0,VIC20100002281629
1,VIC20120001768864
0,VIC20120000372841
1,VIC20140001249039
0,VIC20100000189198
1,VIC20100000836026
1,VIC20090000157311
0,VIC20120002151387
0,VIC20130000701881
0,VIC20090000338745
1,VIC20130000729028
0,VIC20120002127727
0,VIC20110001111332
0,VIC20090000109240
0,VIC20130001049664
0,VIC20130000715902
1,VIC20110000240373
0,VIC20130000558077
1,VIC20120002032793
1,VIC20140000315777
0,VIC20130001468693
0,VIC20120001364583
1,VIC20120001372758
0,VIC20090000643766
1,VIC20090002141821
0,VIC20120000062890
0,VIC20100002357424
1,VIC20100001863495
1,VIC20140001029839
0,VIC20120002058879
0,VIC20110001981365
0,VIC20120000745063
0,VIC20120001374437
0,VIC20120002133176
0,VIC20090000408496
0,VIC20100001812625
1,VIC20130000974103
1,VIC20100000211192
0,VIC20140000424926
1,VIC20130000355622
0,VIC20140000452581
0,VIC20140001309367
0,VIC20110001305118
0,VIC20120001701221
0,VIC20120000367508
1,VIC20090001939619
1,VIC20100000335890
0,VIC20140000614933
0,VIC20090000251777
0,VIC20100001436232
0,VIC20090000983368
0,VIC20090000978548
0,VIC20120000243293
0,VIC20130000926959
0,VIC20110000176437
0,VIC20100002064373
0,VIC20120001916493
0,VIC20130000097031
0,VIC20130001403721
0,VIC20110002336024
0,VIC20090000546785
1,VIC20120001374852
0,VIC20120001966352
0,VIC20120001377710
0,VIC20100001646074
1,VIC20140000690538
1,VIC20140001178404
0,VIC20130001457062
1,VIC20140000693555
1,VIC20100000256547
0,VIC20100000197369
1,VIC20140001154697
0,VIC20120001993852
1,VIC20120001353196
0,VIC20120002060431
0,VIC20140000562486
1,VIC20100000943406
0,VIC20140000305658
0,VIC20120000178532
0,VIC20130000150216
1,VIC20140000033916
1,VIC20090000331768
0,VIC20130000544372
1,VIC20120001881820
1,VIC20090001023978
1,VIC20100000324930
0,VIC20130000115913
1,VIC20130000792596
0,VIC20100002328977
0,VIC20090001513870
1,VIC20090000885372
1,VIC20140000967063
0,VIC20120001199634
1,VIC20140000279110
0,VIC20090002054067
0,VIC20100002507587
1,VIC20120001914549
0,VIC20140001357080
0,VIC20130000148516
1,VIC20140000072927
1,VIC20130001246919
0,VIC20140000984110
1,VIC20120001132262
1,VIC20100002162682
0,VIC20140001187274
0,VIC20100001412502
0,VIC20140000543865
0,VIC20090000971113
0,VIC20110000117991
1,VIC20120000598706
0,VIC20130001302825
1,VIC20130000552971
0,VIC20090001857621
0,VIC20120000996115
1,VIC20140000173576
0,VIC20130001461293
1,VIC20100001704819
1,VIC20140001313640
0,VIC20110001431778
0,VIC20100001990165
1,VIC20100000339847
0,VIC20110000105101
0,VIC20140001052078
1,VIC20130000899043
0,VIC20110001158509
1,VIC20120001116666
1,VIC20110000944165
1,VIC20110001913041
1,VIC20140000100771
0,VIC20130001538932
1,VIC20120002125791
0,VIC20130001053124
1,VIC20140000557912
0,VIC20120000335460
0,VIC20090000747949
1,VIC20140000573293
0,VIC20130001385072
1,VIC20090000588286
0,VIC20100000206776
0,VIC20140000700469
0,VIC20090001069505
1,VIC20090000236232
0,VIC20140000284580
0,VIC20100001803159
0,VIC20090002182622
0,VIC20100000283561
1,VIC20100001444367
1,VIC20130000235282
0,VIC20130000537575
0,VIC20090000262963
0,VIC20110000860443
0,VIC20130000530085
0,VIC20100001643190
0,VIC20100001140368
0,VIC20090001435138
1,VIC20090001142599
0,VIC20090000574641
0,VIC20090000348955
1,VIC20100002491344
1,VIC20120001881220
1,VIC20090002032380
0,VIC20130000339114
1,VIC20090000247138
0,VIC20120001109911
0,VIC20090000277933
1,VIC20090002355090
1,VIC20130001512120
0,VIC20110001225302
0,VIC20120000230462
0,VIC20110001645491
1,VIC20110002256388
0,VIC20140000182020
0,VIC20120000032093
0,VIC20120001504346
1,VIC20100001563337
0,VIC20090000310922
0,VIC20100002339870
0,VIC20120000487775
0,VIC20140000345797
1,VIC20140000163545
1,VIC20100000187478
0,VIC20130001480328
1,VIC20140001304992
0,VIC20120000276751
0,VIC20130001474455
1,VIC20100001046376
0,VIC20140000771698
0,VIC20100001182572
0,VIC20090001039419
1,VIC20100000794054
0,VIC20110002210193
0,VIC20140000097074
0,VIC20120001336406
1,VIC20100001646963
1,VIC20140001332185
1,VIC20110002334373
0,VIC20110001126981
0,VIC20130000204877
0,VIC20110001698288
0,VIC20130000674628
0,VIC20110001799095
1,VIC20120000957159
1,VIC20130001546034
1,VIC20130000593257
1,VIC20140001187703
0,VIC20140000145876
0,VIC20130000038611
0,VIC20090002251472
0,VIC20110001320332
1,VIC20090000654178
1,VIC20140001117646
0,VIC20130001234792
0,VIC20100001277966
1,VIC20140000421612
0,VIC20110002064593
0,VIC20130001115374
0,VIC20110001163770
1,VIC20110001485549
1,VIC20110001281069
1,VIC20090000683316
0,VIC20100002536606
0,VIC20140000605931
0,VIC20100002296019
0,VIC20140000246447
0,VIC20110001669669
1,VIC20110002295571
0,VIC20100001515375
0,VIC20120001722383
1,VIC20120001369136
1,VIC20120000029748
0,VIC20120000367019
1,VIC20140001065397
0,VIC20090000080053
0,VIC20110001928325
0,VIC20120002106649
0,VIC20140000821267
1,VIC20110001170190
0,VIC20090001436848
0,VIC20120000250208
0,VIC20100001806749
0,VIC20130001162680
1,VIC20130000403196
0,VIC20110001058157
1,VIC20110002197917
1,VIC20140000826917
1,VIC20120000416289
0,VIC20130001105416
1,VIC20130000031442
0,VIC20090002284607
1,VIC20090001480748
0,VIC20110000121139
1,VIC20140000835631
0,VIC20120000775924
1,VIC20110000475900
0,VIC20140000412671
1,VIC20140000928531
0,VIC20090001392436
0,VIC20110000007925
0,VIC20130000184378
0,VIC20090000419240
1,VIC20130000766998
1,VIC20110001922917
1,VIC20100002342518
0,VIC20110002402561
0,VIC20140000228367
1,VIC20140000983033
1,VIC20140000240683
0,VIC20110000661939
0,VIC20130000380128
0,VIC20140000700361
0,VIC20110001828717
0,VIC20130001055168
1,VIC20140001214821
0,VIC20120001793421
1,VIC20120001955853
0,VIC20110000461097
0,VIC20140000428866
0,VIC20090001291694
1,VIC20130001529730
0,VIC20130000092281
0,VIC20120001510164
1,VIC20120000072785
0,VIC20140000268275
1,VIC20110002453806
0,VIC20100001729055
0,VIC20120001408274
0,VIC20090000806167
0,VIC20140000871633
0,VIC20140001313267
0,VIC20100000802217
0,VIC20120000456372
0,VIC20110000063422
0,VIC20120002046065
1,VIC20100000567037
0,VIC20130000014092
1,VIC20140000240885
1,VIC20090000312618
0,VIC20130001453991
1,VIC20120000413730
0,VIC20130001212807
1,VIC20130000994754
0,VIC20120001619677
0,VIC20110000921133
1,VIC20130000443055
0,VIC20120001836094
0,VIC20130001433697
1,VIC20130000257116
0,VIC20130001401155
0,VIC20140001305380
1,VIC20110001405883
0,VIC20120000364663
0,VIC20090000874079
0,VIC20120000037263
0,VIC20140000322873
1,VIC20110001590714
0,VIC20120000356488
0,VIC20130001277144
0,VIC20110001538821
1,VIC20120001915797
1,VIC20110001810292
0,VIC20100002299199
0,VIC20090000301075
1,VIC20140001286898
0,VIC20100000735893
1,VIC20140001353884
1,VIC20090001189161
0,VIC20120001839202
1,VIC20090001385506
1,VIC20130000364673
0,VIC20110000779605
1,VIC20120000314840
1,VIC20110001495836
1,VIC20100002030146
0,VIC20100001241358
0,VIC20140000323846
0,VIC20100000759801
0,VIC20110000580754
0,VIC20130001511344
1,VIC20140000271049
0,VIC20120000234846
0,VIC20100001959850
0,VIC20120000616344
0,VIC20110000193716
0,VIC20110000332048
0,VIC20120002159696
1,VIC20130000424594
0,VIC20090000784702
0,VIC20090001819617
1,VIC20140000970168
0,VIC20090001217455
0,VIC20120002162004
1,VIC20100001699954
1,VIC20090001915040
0,VIC20090000501167
1,VIC20130001413295
0,VIC20100002193486
0,VIC20130000030466
1,VIC20130001223208
0,VIC20120002004026
1,VIC20120001854958
1,VIC20120000577082
0,VIC20110000688237
0,VIC20140000613688
0,VIC20120001962810
0,VIC20130001331458
0,VIC20140001095752
1,VIC20090001871836
0,VIC20090000163664
1,VIC20100000705303
0,VIC20120001825611
1,VIC20140000347545
0,VIC20100002264455
0,VIC20090000222830
1,VIC20110001581830
1,VIC20120000277254
0,VIC20140001056831
0,VIC20120002126324
1,VIC20130001489526
1,VIC20130001231315
1,VIC20130001221874
0,VIC20120000189688
0,VIC20120000012520
1,VIC20110001998346
0,VIC20110000454019
0,VIC20090002223878
0,VIC20120002094759
1,VIC20110002263976
0,VIC20130001232462
0,VIC20120000019603
1,VIC20100001197569
0,VIC20120001158142
1,VIC20100002426998
0,VIC20130001503018
0,VIC20120002108486
0,VIC20140000060867
1,VIC20100001038834
1,VIC20130000954924
0,VIC20140000351098
0,VIC20090002214748
0,VIC20140000686866
0,VIC20100002483378
0,VIC20120000392113
0,VIC20120000866971
0,VIC20090000294668
0,VIC20120000716727
1,VIC20140000734574
0,VIC20110000279336
0,VIC20140001055391
1,VIC20100001070454
1,VIC20100001986728
0,VIC20090000044550
1,VIC20130000558788
1,VIC20140000847619
1,VIC20090002194198
0,VIC20090001058971
0,VIC20140000120549
1,VIC20090002050621
0,VIC20140000939240
1,VIC20090002151394
0,VIC20110000145860
1,VIC20110001732653
0,VIC20100002130586
0,VIC20130001470132
1,VIC20100002491711
1,VIC20120000146438
1,VIC20120001694800
0,VIC20100001052360
1,VIC20120002095306
0,VIC20130001149144
0,VIC20120001924907
0,VIC20090002114304
1,VIC20090000449283
0,VIC20120000294768
0,VIC20090000641568
0,VIC20130000491630
0,VIC20130000561479
0,VIC20140000149559
1,VIC20130001465470
0,VIC20100001253104
0,VIC20110000022685
0,VIC20130001221438
1,VIC20130000376948
1,VIC20090001185579
0,VIC20090000055059
0,VIC20120001730184
0,VIC20120000228252
0,VIC20130000849699
1,VIC20100001391899
1,VIC20130001311664
1,VIC20100001478700
1,VIC20140000131359
0,VIC20090001078030
0,VIC20130001360365
1,VIC20090001358682
1,VIC20120000911294
1,VIC20090000509777
0,VIC20120000781846
1,VIC20110000398190
0,VIC20110002199119
0,VIC20090000349279
0,VIC20110000080471
1,VIC20110001199738
0,VIC20120002099224
1,VIC20140001289230
0,VIC20120000089856
1,VIC20120000073132
0,VIC20140000227675
1,VIC20120000223769
1,VIC20130001289102
0,VIC20120002071841
0,VIC20110001880171
0,VIC20110000332929
0,VIC20120000202089
0,VIC20090000791076
1,VIC20120000087026
1,VIC20110000302187
0,VIC20130000366078
1,VIC20130001156730
0,VIC20110000590215
0,VIC20090000234004
0,VIC20140001213191
0,VIC20110000183120
1,VIC20090001342053
0,VIC20090001338101
0,VIC20120000651972
0,VIC20140001014513
1,VIC20110002349629
0,VIC20100000213699
1,VIC20120002029136
0,VIC20140001309613
0,VIC20090000720927
0,VIC20120001849222
0,VIC20140001203876
0,VIC20120000259822
1,VIC20090001953806
1,VIC20100002363944
0,VIC20090000015538
0,VIC20140000329725
0,VIC20090000013226
1,VIC20130001535333
0,VIC20130000914950
0,VIC20100001415553
1,VIC20140000261584
0,VIC20140001330995
0,VIC20130000399319
1,VIC20090001817728
1,VIC20100000114204
0,VIC20140000478327
1,VIC20100002150531
1,VIC20130000303299
1,VIC20140000651709
0,VIC20130000797323
1,VIC20140001357292
1,VIC20120000219501
1,VIC20140000736124
1,VIC20110000151700
0,VIC20120000490659
1,VIC20140000003838
0,VIC20100001749780
1,VIC20120002170364
0,VIC20110000145254
1,VIC20110001742691
1,VIC20140000801031
0,VIC20090000390098
1,VIC20090001662376
1,VIC20120001675353
1,VIC20100001137011
0,VIC20140000710677
0,VIC20090000368257
0,VIC20140000518988
1,VIC20120001981055
0,VIC20140000317674
0,VIC20090000482465
1,VIC20120002089637
0,VIC20110000838813
0,VIC20090001283243
1,VIC20120001952708
0,VIC20120001984623
1,VIC20120000054443
1,VIC20140000430600
0,VIC20140000997076
0,VIC20140000993457
1,VIC20110000104965
0,VIC20140001340682
0,VIC20090002184500
0,VIC20090001315368
1,VIC20140000256277
0,VIC20140001170861
1,VIC20090000232366
1,VIC20130000454182
0,VIC20140000021685
0,VIC20110000109586
0,VIC20120001465946
0,VIC20130000109460
0,VIC20090002330028
0,VIC20140000269034
0,VIC20120000888351
1,VIC20130000478042
1,VIC20130001359646
1,VIC20110001789556
0,VIC20140001075572
0,VIC20100002148437
0,VIC20110000161221
0,VIC20140000408737
1,VIC20140001309303
0,VIC20140001081280
0,VIC20100000031612
0,VIC20130000472241
1,VIC20090002083270
0,VIC20130000370971
0,VIC20100002247823
1,VIC20140000268724
0,VIC20100002453041
1,VIC20100000521314
0,VIC20140001297541
0,VIC20130000393921
0,VIC20110001784720
1,VIC20090001399277
0,VIC20120001855739
0,VIC20090000393198
0,VIC20100000161673
0,VIC20110000026215
1,VIC20120000763714
1,VIC20130000162593
0,VIC20140000977981
0,VIC20140001093983
0,VIC20100000707401
0,VIC20140001013108
1,VIC20120002174534
0,VIC20090001242653
0,VIC20120002174056
0,VIC20110000499330
1,VIC20120000761696
1,VIC20110002292582
1,VIC20130001196771
0,VIC20130000393030
0,VIC20140000487388
0,VIC20120001125426
1,VIC20140000527278
0,VIC20090002246824
0,VIC20140000235267
1,VIC20120001818995
1,VIC20100000271062
0,VIC20130000718004
1,VIC20090000018457
1,VIC20130001033145
0,VIC20110000013181
0,VIC20100002295691
0,VIC20130001443588
1,VIC20130001377985
1,VIC20110002373902
0,VIC20090002094278
1,VIC20090000534036
0,VIC20130000865808
0,VIC20120002114357
1,VIC20100000638704
0,VIC20090000483725
0,VIC20130001508508
1,VIC20100000615369
0,VIC20100002135235
0,VIC20140000600330
0,VIC20130001530639
0,VIC20110001904765
1,VIC20110000496139
0,VIC20110001872841
1,VIC20130001297664
1,VIC20090001871968
0,VIC20130001147139
0,VIC20090001442778
0,VIC20140000025191
1,VIC20120000363566
1,VIC20110000087967
0,VIC20140001140523
0,VIC20120000380078
1,VIC20140000014006
1,VIC20120000800991
1,VIC20140001057049
1,VIC20130000922132
0,VIC20140000713764
0,VIC20140000138088
1,VIC20130000022141
0,VIC20090002134029
0,VIC20110002224359
0,VIC20100000216266
1,VIC20120001496747
0,VIC20120001568315
1,VIC20140000949120
1,VIC20130000521528
0,VIC20140000246217
0,VIC20120001687089
0,VIC20090001766911
0,VIC20090002302852
0,VIC20110000386034
1,VIC20100000836500
1,VIC20090002329470
0,VIC20100000070971
0,VIC20090000190727
0,VIC20100001010781
1,VIC20130001358571
0,VIC20100001460225
0,VIC20090001204814
0,VIC20110001593244
0,VIC20090000458116
0,VIC20130001301318
0,VIC20090001615517
1,VIC20120000274259
1,VIC20090001654231
1,VIC20110001405525
0,VIC20120001077192
